,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Urusvuoren Autohuolto Oy,07.12.2015,
1,Y-tunnus,2728146-3,,
2,Kotipaikka,Turku,07.12.2015,
3,Yritysmuoto,Osakeyhtiö,07.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.12.2015,,
6,Lakkaamisajankohta,01.08.2019,01.08.2019,
7,Viimeisin rekisteröintiajankohta,01.08.2019,01.08.2019,
8,Yrityksen tiedot järjestelmässä alkaen,07.12.2015,,
9,Yrityksen tila,Lakannut,01.08.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
