,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Fisso Real Estate Oy,28.11.2019,
1,Y-tunnus,2725142-4,,
2,Kotipaikka,Helsinki,28.11.2019,
3,Yritysmuoto,Osakeyhtiö,28.11.2019,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.11.2015,,
6,Lakkaamisajankohta,31.03.2020,31.03.2020,
7,Viimeisin rekisteröintiajankohta,24.07.2020,24.07.2020,
8,Yrityksen tiedot järjestelmässä alkaen,24.11.2015,,
9,Yrityksen tila,Lakannut,31.03.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
