,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bauschmidt Oy,23.02.2015,
1,Y-tunnus,2675818-6,,
2,Kotipaikka,Helsinki,23.02.2015,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Lakkaamisajankohta,23.11.2017,23.11.2017,
7,Viimeisin rekisteröintiajankohta,23.11.2017,23.11.2017,
8,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
9,Yrityksen tila,Lakannut,23.11.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
