,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Polar Concept Oy,10.08.2015,
1,Y-tunnus,2703697-8,,
2,Kotipaikka,Helsinki,10.08.2015,
3,Yritysmuoto,Osakeyhtiö,10.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.08.2015,,
6,Lakkaamisajankohta,12.09.2016,12.09.2016,
7,Viimeisin rekisteröintiajankohta,04.10.2016,04.10.2016,
8,Yrityksen tiedot järjestelmässä alkaen,10.08.2015,,
9,Yrityksen tila,Lakannut,12.09.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
