,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,4MD Marine Oy,12.01.2016,
1,Y-tunnus,2734688-8,,
2,Kotipaikka,Inkoo,12.01.2016,
3,Yritysmuoto,Osakeyhtiö,12.01.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,12.01.2016,,
6,Lakkaamisajankohta,30.09.2019,30.09.2019,
7,Viimeisin rekisteröintiajankohta,13.02.2020,13.02.2020,
8,Yrityksen tiedot järjestelmässä alkaen,12.01.2016,,
9,Yrityksen tila,Lakannut,30.09.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
