,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy Suomen Vuoriteollisuus Ab,03.08.2015,
1,Y-tunnus,2690257-1,,
2,Kotipaikka,Helsinki,19.05.2015,
3,Yritysmuoto,Osakeyhtiö,19.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.05.2015,,
6,Lakkaamisajankohta,18.01.2019,18.01.2019,
7,Viimeisin rekisteröintiajankohta,22.01.2019,22.01.2019,
8,Yrityksen tiedot järjestelmässä alkaen,19.05.2015,,
9,Yrityksen tila,Lakannut,18.01.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
