,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JHS Technical Trading Oy,16.02.2015,
1,Y-tunnus,2668996-9,,
2,Kotipaikka,Kauniainen,16.02.2015,
3,Yritysmuoto,Osakeyhtiö,16.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.02.2015,,
6,Viimeisin rekisteröintiajankohta,29.04.2022,29.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.02.2015,,
8,Yrityksen tila,Rekisterissä,16.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.03.2021,
11,Yhteystiedot,,17.03.2021,
12,Postiosoite,c/o JHS Technical Trading Oy  Itälahdenkatu 21 B 25  00210  Helsinki  Suomi,,
13,Käyntiosoite,c/o Hynynen  Itälahdenkatu 21 B 25  00210  Helsinki  Suomi,,
14,Puhelin,0442825126,,
15,Sähköposti,juho.s.hynynen(a)gmail.com,,
