,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,THRM Technology Human Resource Management Oy,27.05.2015,
1,Y-tunnus,2691121-6,,
2,Kotipaikka,Turku,27.05.2015,
3,Yritysmuoto,Osakeyhtiö,27.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.05.2015,,
6,Viimeisin rekisteröintiajankohta,19.08.2022,19.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.05.2015,,
8,Yrityksen tila,Rekisterissä,27.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.06.2020,
11,Yhteystiedot,,15.01.2021,
12,Postiosoite,Toinen poikkikatu 5  20100  Turku  Suomi,,
13,Puhelin,0401862242,,
14,Sähköposti,jarkko.rastas(a)thrm.fi,,
15,Www,http://www.thrm.fi,,
