,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LVI-Kurtti Oy,19.01.2016,
1,Y-tunnus,2735265-5,,
2,Kotipaikka,Helsinki,19.01.2016,
3,Yritysmuoto,Osakeyhtiö,19.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.01.2016,,
6,Lakkaamisajankohta,19.02.2021,19.02.2021,
7,Viimeisin rekisteröintiajankohta,19.02.2021,19.02.2021,
8,Yrityksen tiedot järjestelmässä alkaen,19.01.2016,,
9,Yrityksen tila,Lakannut,19.02.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
