,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TH Innovations Oy,22.01.2015,
1,Y-tunnus,2665623-5,,
2,Kotipaikka,Hämeenlinna,27.01.2017,
3,Yritysmuoto,Osakeyhtiö,22.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2015,,
6,Lakkaamisajankohta,18.06.2020,18.06.2020,
7,Viimeisin rekisteröintiajankohta,18.06.2020,18.06.2020,
8,Yrityksen tiedot järjestelmässä alkaen,22.01.2015,,
9,Yrityksen tila,Lakannut,18.06.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
