,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Salon Megamyyntiareena Oy,01.10.2015,
1,Y-tunnus,2713612-7,,
2,Kotipaikka,Salo,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Lakkaamisajankohta,26.06.2020,26.06.2020,
7,Viimeisin rekisteröintiajankohta,26.06.2020,26.06.2020,
8,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
9,Yrityksen tila,Lakannut,26.06.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
