,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kontena Oy,04.03.2015,
1,Y-tunnus,2678741-1,,
2,Kotipaikka,Helsinki,04.03.2015,
3,Yritysmuoto,Osakeyhtiö,04.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.03.2015,,
6,Lakkaamisajankohta,18.11.2020,18.11.2020,
7,Viimeisin rekisteröintiajankohta,18.11.2020,18.11.2020,
8,Yrityksen tiedot järjestelmässä alkaen,04.03.2015,,
9,Yrityksen tila,Lakannut,18.11.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
