,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Reeftank Oy,28.06.2016,
1,Y-tunnus,2700660-5,,
2,Kotipaikka,Helsinki,28.07.2015,
3,Yritysmuoto,Osakeyhtiö,28.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.07.2015,,
6,Lakkaamisajankohta,17.05.2018,17.05.2018,
7,Viimeisin rekisteröintiajankohta,17.05.2018,17.05.2018,
8,Yrityksen tiedot järjestelmässä alkaen,28.07.2015,,
9,Yrityksen tila,Lakannut,17.05.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
