,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Luminoir Oy,29.10.2015,
1,Y-tunnus,2718478-6,,
2,Kotipaikka,Kotka,05.05.2020,
3,Yritysmuoto,Osakeyhtiö,29.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.10.2015,,
6,Lakkaamisajankohta,24.01.2023,24.01.2023,
7,Viimeisin rekisteröintiajankohta,24.01.2023,24.01.2023,
8,Yrityksen tiedot järjestelmässä alkaen,29.10.2015,,
9,Yrityksen tila,Lakannut,24.01.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
