,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kotitehdas Oy,16.07.2015,
1,Y-tunnus,2685321-2,,
2,Kotipaikka,Helsinki,16.04.2015,
3,Yritysmuoto,Osakeyhtiö,16.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.04.2015,,
6,Viimeisin rekisteröintiajankohta,29.04.2022,29.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.04.2015,,
8,Yrityksen tila,Rekisterissä,16.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,11.11.2022,
12,Postiosoite,Kytöniityntie 12 B  00670  Helsinki  Suomi,,
13,Käyntiosoite,Kytöniityntie 12 B  00670  Helsinki  Suomi,,
14,Puhelin,0405398478,,
15,Sähköposti,saku.salli(a)kotitehdas.com,,
16,Www,http://www.kotitehdas.com,,
