,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Deep-C Vision Oy,16.11.2015,
1,Y-tunnus,2718448-7,,
2,Kotipaikka,Tampere,16.11.2015,
3,Yritysmuoto,Osakeyhtiö,16.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.11.2015,,
6,Lakkaamisajankohta,11.09.2017,11.09.2017,
7,Viimeisin rekisteröintiajankohta,12.09.2017,12.09.2017,
8,Yrityksen tiedot järjestelmässä alkaen,16.11.2015,,
9,Yrityksen tila,Lakannut,11.09.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
