,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bar Bertel Oy,16.02.2015,
1,Y-tunnus,2672967-6,,
2,Kotipaikka,Tampere,16.02.2015,
3,Yritysmuoto,Osakeyhtiö,16.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.02.2015,,
6,Lakkaamisajankohta,24.02.2021,24.02.2021,
7,Viimeisin rekisteröintiajankohta,24.02.2021,24.02.2021,
8,Yrityksen tiedot järjestelmässä alkaen,16.02.2015,,
9,Yrityksen tila,Lakannut,24.02.2021,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
