,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Technium Ab Oy,29.01.2015,
1,Y-tunnus,2667476-7,,
2,Kotipaikka,Helsinki,29.01.2015,
3,Yritysmuoto,Osakeyhtiö,29.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.01.2015,,
6,Lakkaamisajankohta,08.02.2023,08.02.2023,
7,Viimeisin rekisteröintiajankohta,08.02.2023,08.02.2023,
8,Yrityksen tiedot järjestelmässä alkaen,29.01.2015,,
9,Yrityksen tila,Lakannut,08.02.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
