,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuljetus Kuusikoski Oy,15.02.2018,
1,Y-tunnus,2730644-8,,
2,Kotipaikka,Tampere,23.12.2015,
3,Yritysmuoto,Osakeyhtiö,23.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.12.2015,,
6,Lakkaamisajankohta,29.05.2020,29.05.2020,
7,Viimeisin rekisteröintiajankohta,29.05.2020,29.05.2020,
8,Yrityksen tiedot järjestelmässä alkaen,23.12.2015,,
9,Yrityksen tila,Lakannut,29.05.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
