,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rantalainen Oy Tampere,16.10.2017,
1,Y-tunnus,2735547-7,,
2,Kotipaikka,Tampere,16.10.2017,
3,Yritysmuoto,Osakeyhtiö,19.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.01.2016,,
6,Lakkaamisajankohta,31.12.2018,31.12.2018,
7,Viimeisin rekisteröintiajankohta,06.02.2019,06.02.2019,
8,Yrityksen tiedot järjestelmässä alkaen,19.01.2016,,
9,Yrityksen tila,Lakannut,31.12.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
