,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tuotantoyhtiö Arvo Oy,06.05.2015,
1,Y-tunnus,2687920-1,,
2,Kotipaikka,Tampere,06.05.2015,
3,Yritysmuoto,Osakeyhtiö,06.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.05.2015,,
6,Lakkaamisajankohta,12.10.2020,12.10.2020,
7,Viimeisin rekisteröintiajankohta,16.02.2021,16.02.2021,
8,Yrityksen tiedot järjestelmässä alkaen,06.05.2015,,
9,Yrityksen tila,Lakannut,12.10.2020,
10,Yrityksen tilanne,Selvitystilassa,11.09.2020,
11,Yrityksellä on yrityskiinnityksiä,Ei,,
