,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Gut Punch Audio Oy,20.08.2018,
1,Y-tunnus,2734314-2,,
2,Kotipaikka,Kuortane,02.02.2016,
3,Yritysmuoto,Osakeyhtiö,02.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.02.2016,,
6,Lakkaamisajankohta,22.11.2021,22.11.2021,
7,Viimeisin rekisteröintiajankohta,22.11.2021,22.11.2021,
8,Yrityksen tiedot järjestelmässä alkaen,02.02.2016,,
9,Yrityksen tila,Lakannut,22.11.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
