,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,CLEAC Oy,01.04.2015,
1,Y-tunnus,2680155-1,,
2,Kotipaikka,Helsinki,01.04.2015,
3,Yritysmuoto,Osakeyhtiö,01.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.04.2015,,
6,Lakkaamisajankohta,08.09.2020,08.09.2020,
7,Viimeisin rekisteröintiajankohta,08.09.2020,08.09.2020,
8,Yrityksen tiedot järjestelmässä alkaen,01.04.2015,,
9,Yrityksen tila,Lakannut,08.09.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
