,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,"Autosofta Oy, Helsinki",01.12.2015,
1,Y-tunnus,2684410-5,,
2,Kotipaikka,Helsinki,01.12.2015,
3,Yritysmuoto,Osakeyhtiö,30.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.07.2015,,
6,Lakkaamisajankohta,31.05.2016,31.05.2016,
7,Viimeisin rekisteröintiajankohta,18.06.2016,18.06.2016,
8,Yrityksen tiedot järjestelmässä alkaen,30.07.2015,,
9,Yrityksen tila,Lakannut,31.05.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
