,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Next2 Oy,22.10.2015,
1,Y-tunnus,2717518-5,,
2,Kotipaikka,Lahti,22.10.2015,
3,Yritysmuoto,Osakeyhtiö,22.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.10.2015,,
6,Lakkaamisajankohta,31.07.2022,31.07.2022,
7,Viimeisin rekisteröintiajankohta,03.11.2022,03.11.2022,
8,Yrityksen tiedot järjestelmässä alkaen,22.10.2015,,
9,Yrityksen tila,Lakannut,31.07.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
