,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pressdoor Oy,01.09.2015,
1,Y-tunnus,2704433-7,,
2,Kotipaikka,Helsinki,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Lakkaamisajankohta,15.03.2021,15.03.2021,
7,Viimeisin rekisteröintiajankohta,15.03.2021,15.03.2021,
8,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
9,Yrityksen tila,Lakannut,15.03.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
