,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Iso Kolmonen Oy,18.05.2015,
1,Y-tunnus,2686688-1,,
2,Kotipaikka,Vantaa,18.05.2015,
3,Yritysmuoto,Osakeyhtiö,18.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.05.2015,,
6,Lakkaamisajankohta,16.03.2018,16.03.2018,
7,Viimeisin rekisteröintiajankohta,16.03.2018,16.03.2018,
8,Yrityksen tiedot järjestelmässä alkaen,18.05.2015,,
9,Yrityksen tila,Lakannut,16.03.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
