,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Arkkitehtitoimisto Arto Mattila Oy,02.04.2015,
1,Y-tunnus,2682373-4,,
2,Kotipaikka,Kuopio,02.04.2015,
3,Yritysmuoto,Osakeyhtiö,02.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.04.2015,,
6,Viimeisin rekisteröintiajankohta,15.03.2023,15.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.04.2015,,
8,Yrityksen tila,Rekisterissä,02.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.03.2023,
11,Yhteystiedot,,03.05.2022,
12,Postiosoite,Minna Canthin katu 28 A 4  70100  Kuopio  Suomi,,
13,Käyntiosoite,Minna Canthin katu 28 A 4  70100  Kuopio  Suomi,,
14,Puhelin,050 5251344,,
15,Sähköposti,toimisto(a)artomattila.fi,,
16,Www,http://www.artomattila.fi,,
