,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Super Ego Oy Ab,22.04.2015,
1,Y-tunnus,2678877-2,,
2,Kotipaikka,Helsinki,22.04.2015,
3,Yritysmuoto,Osakeyhtiö,22.04.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,22.04.2015,,
6,Lakkaamisajankohta,09.08.2019,09.08.2019,
7,Viimeisin rekisteröintiajankohta,09.08.2019,09.08.2019,
8,Yrityksen tiedot järjestelmässä alkaen,22.04.2015,,
9,Yrityksen tila,Lakannut,09.08.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
