,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KP Betoni & Kaivuu Oy,02.12.2015,
1,Y-tunnus,2726897-1,,
2,Kotipaikka,Kerava,18.02.2016,
3,Yritysmuoto,Osakeyhtiö,02.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.12.2015,,
6,Lakkaamisajankohta,09.10.2017,09.10.2017,
7,Viimeisin rekisteröintiajankohta,09.10.2017,09.10.2017,
8,Yrityksen tiedot järjestelmässä alkaen,02.12.2015,,
9,Yrityksen tila,Lakannut,09.10.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
