,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Odal Investments Oy,25.03.2015,
1,Y-tunnus,2681710-7,,
2,Kotipaikka,Helsinki,25.03.2015,
3,Yritysmuoto,Osakeyhtiö,25.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.03.2015,,
6,Lakkaamisajankohta,08.09.2016,08.09.2016,
7,Viimeisin rekisteröintiajankohta,13.10.2016,13.10.2016,
8,Yrityksen tiedot järjestelmässä alkaen,25.03.2015,,
9,Yrityksen tila,Lakannut,08.09.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
