,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RK-Kuljetus Oy,04.02.2015,
1,Y-tunnus,2670688-8,,
2,Kotipaikka,Kuopio,04.02.2015,
3,Yritysmuoto,Osakeyhtiö,04.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.02.2015,,
6,Lakkaamisajankohta,08.11.2018,08.11.2018,
7,Viimeisin rekisteröintiajankohta,08.11.2018,08.11.2018,
8,Yrityksen tiedot järjestelmässä alkaen,04.02.2015,,
9,Yrityksen tila,Lakannut,08.11.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
