,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kokosom Oy,22.06.2015,
1,Y-tunnus,2697068-9,,
2,Kotipaikka,Helsinki,22.06.2015,
3,Yritysmuoto,Osakeyhtiö,22.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.06.2015,,
6,Viimeisin rekisteröintiajankohta,12.11.2019,12.11.2019,
7,Yrityksen tiedot järjestelmässä alkaen,22.06.2015,,
8,Yrityksen tila,Rekisterissä,22.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,08.01.2018,
12,Postiosoite,c/o Vesa Vaine  Riistatie 8 B 1  01820  Klaukkala  Suomi,,
13,Käyntiosoite,c/o Vesa Vaine  Riistatie 8 B 1  01820  Klaukkala  Suomi,,
