,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Vuokravastuu Oy,03.06.2015,
1,Y-tunnus,2693972-9,,
2,Kotipaikka,Raisio,03.06.2015,
3,Yritysmuoto,Osakeyhtiö,03.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.06.2015,,
6,Lakkaamisajankohta,31.12.2018,31.12.2018,
7,Viimeisin rekisteröintiajankohta,29.03.2019,29.03.2019,
8,Yrityksen tiedot järjestelmässä alkaen,03.06.2015,,
9,Yrityksen tila,Lakannut,31.12.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
