,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,STANDARD COMPANY OY,24.11.2015,
1,Y-tunnus,2725256-6,,
2,Kotipaikka,Helsinki,24.11.2015,
3,Yritysmuoto,Osakeyhtiö,24.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.11.2015,,
6,Lakkaamisajankohta,25.05.2022,25.05.2022,
7,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
8,Yrityksen tiedot järjestelmässä alkaen,24.11.2015,,
9,Yrityksen tila,Lakannut,25.05.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
