,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jidhy Oy,13.04.2015,
1,Y-tunnus,2684681-3,,
2,Kotipaikka,Vantaa,13.04.2015,
3,Yritysmuoto,Osakeyhtiö,13.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.04.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2021,16.03.2021,
7,Yrityksen tiedot järjestelmässä alkaen,13.04.2015,,
8,Yrityksen tila,Rekisterissä,13.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,22.02.2021,
12,Postiosoite,Kutomotie 6 A  00380  Helsinki  Suomi,,
13,Käyntiosoite,Kutomotie 6 A  00380  Helsinki  Suomi,,
14,Puhelin,"092217077, 0409379246",,
15,Sähköposti,patelkalpesh723(a)yahoo.com,,
16,Www,http://www.ravintolasitrus.fi,,
