,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,VVO Asunnot Oy,01.10.2015,
1,Y-tunnus,2694334-9,,
2,Kotipaikka,Helsinki,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Lakkaamisajankohta,01.05.2018,01.05.2018,
7,Viimeisin rekisteröintiajankohta,08.09.2018,08.09.2018,
8,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
9,Yrityksen tila,Lakannut,01.05.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
