,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Spin18 Oy,01.04.2015,
1,Y-tunnus,2677086-3,,
2,Kotipaikka,Tampere,01.04.2015,
3,Yritysmuoto,Osakeyhtiö,01.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.04.2015,,
6,Lakkaamisajankohta,01.12.2017,01.12.2017,
7,Viimeisin rekisteröintiajankohta,22.08.2018,22.08.2018,
8,Yrityksen tiedot järjestelmässä alkaen,01.04.2015,,
9,Yrityksen tila,Lakannut,01.12.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
