,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Light & Rigging Helsinki Oy,27.03.2015,
1,Y-tunnus,2679940-4,,
2,Kotipaikka,Espoo,27.03.2015,
3,Yritysmuoto,Osakeyhtiö,27.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.03.2015,,
6,Viimeisin rekisteröintiajankohta,19.10.2022,19.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.03.2015,,
8,Yrityksen tila,Rekisterissä,27.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,29.07.2020,
12,Postiosoite,c/o Ruuhimäki  Haapalahdenkatu 8 B 16  00300  Helsinki  Suomi,,
13,Käyntiosoite,c/o Ruuhimäki  Haapalahdenkatu 8 B 16  00300  Helsinki  Suomi,,
14,Puhelin,0405346828,,
15,Sähköposti,mikaruuhimaki(a)gmail.com,,
