,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JJ Konemyynti Oy,24.06.2015,
1,Y-tunnus,2695579-6,,
2,Kotipaikka,Turku,24.06.2015,
3,Yritysmuoto,Osakeyhtiö,24.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.06.2015,,
6,Lakkaamisajankohta,01.10.2019,01.10.2019,
7,Viimeisin rekisteröintiajankohta,01.10.2019,01.10.2019,
8,Yrityksen tiedot järjestelmässä alkaen,24.06.2015,,
9,Yrityksen tila,Lakannut,01.10.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
