,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,1407 Maija Partanen Oy,17.07.2015,
1,Y-tunnus,2698526-6,,
2,Kotipaikka,Vantaa,17.07.2015,
3,Yritysmuoto,Osakeyhtiö,17.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.07.2015,,
6,Viimeisin rekisteröintiajankohta,08.11.2022,08.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.07.2015,,
8,Yrityksen tila,Rekisterissä,17.07.2015,
9,Yrityksen tilanne,Selvitystilassa,08.11.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,29.04.2020,
12,Yhteystiedot,,26.08.2022,
13,Postiosoite,Lastukuja 1 D 8  01650  Vantaa  Suomi,,
14,Käyntiosoite,Raumantie 1  00350  Helsinki  Suomi,,
