,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LUJACOM OY,27.01.2016,
1,Y-tunnus,2738941-5,,
2,Kotipaikka,Espoo,27.01.2016,
3,Yritysmuoto,Osakeyhtiö,27.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2016,,
6,Viimeisin rekisteröintiajankohta,19.04.2023,19.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2016,,
8,Yrityksen tila,Rekisterissä,27.01.2016,
9,Yrityksen tilanne,Konkurssissa,19.04.2023,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,07.11.2022,
13,Postiosoite,lehtolantie 51 C 24  11910  Riihimäki  Suomi,,
14,Käyntiosoite,lehtolantie 51 C 24  11910  Riihimäki  Suomi,,
15,Sähköposti,jukkalehtonen1988(a)gmail.com,,
