,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rajala Media Group Oy,15.12.2021,
1,Y-tunnus,2664221-2,,
2,Kotipaikka,Tuusula,20.01.2015,
3,Yritysmuoto,Osakeyhtiö,20.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.01.2015,,
6,Viimeisin rekisteröintiajankohta,10.09.2022,10.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.01.2015,,
8,Yrityksen tila,Rekisterissä,15.12.2021,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,01.04.2020,
12,Postiosoite,c/o Tuomas Rajala  Kehrääjäntie 3a  04300  Tuusula  Suomi,,
13,Käyntiosoite,c/o Tuomas Rajala  Kehrääjäntie 3a  04300  Tuusula  Suomi,,
14,Puhelin,"0440875594, 0440875594",,
15,Sähköposti,rajala.tuomas(a)gmail.com,,
