,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Gameday Sports Oy,02.03.2015,
1,Y-tunnus,2674967-7,,
2,Kotipaikka,Helsinki,02.03.2015,
3,Yritysmuoto,Osakeyhtiö,02.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.03.2015,,
6,Lakkaamisajankohta,05.12.2019,05.12.2019,
7,Viimeisin rekisteröintiajankohta,01.01.2020,01.01.2020,
8,Yrityksen tiedot järjestelmässä alkaen,02.03.2015,,
9,Yrityksen tila,Lakannut,05.12.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
