,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MaaS Global Oy,07.07.2016,
1,Y-tunnus,2685777-4,,
2,Kotipaikka,Helsinki,04.05.2015,
3,Yritysmuoto,Osakeyhtiö,04.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.05.2015,,
6,Viimeisin rekisteröintiajankohta,15.02.2023,15.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.05.2015,,
8,Yrityksen tila,Rekisterissä,04.05.2015,
9,Yrityksen tilanne,Saneerausmenettelyssä,24.11.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
12,Yhteystiedot,,07.10.2019,
13,Postiosoite,John Stenbergin ranta 2  00530  Helsinki  Suomi,,
14,Käyntiosoite,John Stenbergin ranta 2  00530  Helsinki  Suomi,,
15,Sähköposti,sampo.hietanen(a)maas.fi,,
16,Www,http://www.maas.global,,
