,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Zaraya Oy,14.09.2015,
1,Y-tunnus,2708556-9,,
2,Kotipaikka,Helsinki,14.09.2015,
3,Yritysmuoto,Osakeyhtiö,14.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.09.2015,,
6,Lakkaamisajankohta,07.11.2017,07.11.2017,
7,Viimeisin rekisteröintiajankohta,07.11.2017,07.11.2017,
8,Yrityksen tiedot järjestelmässä alkaen,14.09.2015,,
9,Yrityksen tila,Lakannut,07.11.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
