,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,CC Ranakam Oy,12.05.2015,
1,Y-tunnus,2687716-9,,
2,Kotipaikka,Helsinki,12.05.2015,
3,Yritysmuoto,Osakeyhtiö,12.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.05.2015,,
6,Lakkaamisajankohta,26.06.2018,26.06.2018,
7,Viimeisin rekisteröintiajankohta,26.06.2018,26.06.2018,
8,Yrityksen tiedot järjestelmässä alkaen,12.05.2015,,
9,Yrityksen tila,Lakannut,26.06.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
