,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Finnmath Oy,22.06.2015,
1,Y-tunnus,2697082-2,,
2,Kotipaikka,Oulu,22.06.2015,
3,Yritysmuoto,Osakeyhtiö,22.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.06.2015,,
6,Lakkaamisajankohta,03.03.2017,03.03.2017,
7,Viimeisin rekisteröintiajankohta,27.05.2017,27.05.2017,
8,Yrityksen tiedot järjestelmässä alkaen,22.06.2015,,
9,Yrityksen tila,Lakannut,03.03.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
