,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Peli-integrointiyhtiö FRV Oy,04.12.2015,
1,Y-tunnus,2728753-1,,
2,Kotipaikka,Helsinki,04.12.2015,
3,Yritysmuoto,Osakeyhtiö,04.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.12.2015,,
6,Lakkaamisajankohta,21.02.2018,21.02.2018,
7,Viimeisin rekisteröintiajankohta,25.04.2018,25.04.2018,
8,Yrityksen tiedot järjestelmässä alkaen,04.12.2015,,
9,Yrityksen tila,Lakannut,21.02.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
