,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RP-Talot Oy,26.08.2015,
1,Y-tunnus,2704073-1,,
2,Kotipaikka,Siilinjärvi,11.01.2016,
3,Yritysmuoto,Osakeyhtiö,26.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.08.2015,,
6,Lakkaamisajankohta,28.02.2019,28.02.2019,
7,Viimeisin rekisteröintiajankohta,28.06.2019,28.06.2019,
8,Yrityksen tiedot järjestelmässä alkaen,26.08.2015,,
9,Yrityksen tila,Lakannut,28.02.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
