,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lumohousing 7 Oy,01.05.2018,
1,Y-tunnus,2694319-7,,
2,Kotipaikka,Helsinki,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Lakkaamisajankohta,01.04.2020,01.04.2020,
7,Viimeisin rekisteröintiajankohta,21.08.2020,21.08.2020,
8,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
9,Yrityksen tila,Lakannut,01.04.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
