,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nipux Oy,21.09.2015,
1,Y-tunnus,2712021-3,,
2,Kotipaikka,Lahti,17.02.2016,
3,Yritysmuoto,Osakeyhtiö,21.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.09.2015,,
6,Viimeisin rekisteröintiajankohta,12.04.2022,12.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.09.2015,,
8,Yrityksen tila,Rekisterissä,21.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.04.2020,
11,Yhteystiedot,,13.01.2019,
12,Postiosoite,c/o Ossi Kahra  Tuohitie 9  15550  Nastola  Suomi,,
13,Käyntiosoite,c/o Ossi Kahra  Tuohitie 9  15550  Nastola  Suomi,,
14,Puhelin,"0405684784, 0405684784",,
15,Sähköposti,nipuxoy(a)gmail.com,,
