,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KTR-Holding Oy,08.05.2015,
1,Y-tunnus,2688631-3,,
2,Kotipaikka,Rauma,08.05.2015,
3,Yritysmuoto,Osakeyhtiö,08.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.05.2015,,
6,Lakkaamisajankohta,30.09.2015,30.09.2015,
7,Viimeisin rekisteröintiajankohta,10.02.2016,10.02.2016,
8,Yrityksen tiedot järjestelmässä alkaen,08.05.2015,,
9,Yrityksen tila,Lakannut,30.09.2015,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
