,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RT-Rakenne Oy,28.04.2015,
1,Y-tunnus,2687473-4,,
2,Kotipaikka,Keminmaa,28.04.2015,
3,Yritysmuoto,Osakeyhtiö,28.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.04.2015,,
6,Viimeisin rekisteröintiajankohta,11.03.2023,11.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.04.2015,,
8,Yrityksen tila,Rekisterissä,28.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,22.04.2015,
12,Postiosoite,Käpytie 6  94500  Lautiosaari  Suomi,,
13,Puhelin,040-7411747,,
14,Sähköposti,reijo.tasala(a)rt-steel.fi,,
