,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lumo Beauty Oy,18.03.2015,
1,Y-tunnus,2679843-6,,
2,Kotipaikka,Tampere,18.03.2015,
3,Yritysmuoto,Osakeyhtiö,18.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.03.2015,,
6,Lakkaamisajankohta,23.12.2019,23.12.2019,
7,Viimeisin rekisteröintiajankohta,23.12.2019,23.12.2019,
8,Yrityksen tiedot järjestelmässä alkaen,18.03.2015,,
9,Yrityksen tila,Lakannut,23.12.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
