,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Yellow Bag Holdings Oy,16.03.2022,
1,Y-tunnus,2689566-6,,
2,Kotipaikka,Helsinki,25.05.2015,
3,Yritysmuoto,Osakeyhtiö,25.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.05.2015,,
6,Lakkaamisajankohta,27.02.2023,27.02.2023,
7,Viimeisin rekisteröintiajankohta,10.03.2023,10.03.2023,
8,Yrityksen tiedot järjestelmässä alkaen,25.05.2015,,
9,Yrityksen tila,Lakannut,27.02.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
