,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Investboard Oy,20.07.2015,
1,Y-tunnus,2694174-9,,
2,Kotipaikka,Sotkamo,20.07.2015,
3,Yritysmuoto,Osakeyhtiö,20.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.07.2015,,
6,Viimeisin rekisteröintiajankohta,10.08.2020,10.08.2020,
7,Yrityksen tiedot järjestelmässä alkaen,20.07.2015,,
8,Yrityksen tila,Rekisterissä,20.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,24.08.2016,
12,Postiosoite,"Investboard Oy Roman Riabovolov Eugeni Grebinka katu, 36 Bucha, 08292  Ukraina",,
13,Käyntiosoite,"Investboard Oy Roman Riabovolov Eugeni Grebinka Katu, 36 Bucha, 08292  Ukraina",,
14,Puhelin,"+380675013770, +3805013770",,
15,Sähköposti,k3fs(a)i.ua,,
