,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Loimu Design Oy,21.04.2015,
1,Y-tunnus,2681535-5,,
2,Kotipaikka,Kaarina,21.04.2015,
3,Yritysmuoto,Osakeyhtiö,21.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.04.2015,,
6,Lakkaamisajankohta,15.05.2019,15.05.2019,
7,Viimeisin rekisteröintiajankohta,15.05.2019,15.05.2019,
8,Yrityksen tiedot järjestelmässä alkaen,21.04.2015,,
9,Yrityksen tila,Lakannut,15.05.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
