,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinalainen Ravintola Dada Oy,12.01.2016,
1,Y-tunnus,2733231-2,,
2,Kotipaikka,Tampere,12.01.2016,
3,Yritysmuoto,Osakeyhtiö,12.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.01.2016,,
6,Lakkaamisajankohta,22.11.2021,22.11.2021,
7,Viimeisin rekisteröintiajankohta,22.11.2021,22.11.2021,
8,Yrityksen tiedot järjestelmässä alkaen,12.01.2016,,
9,Yrityksen tila,Lakannut,22.11.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
