,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Los Dos Oy,22.04.2015,
1,Y-tunnus,2686665-4,,
2,Kotipaikka,Helsinki,22.04.2015,
3,Yritysmuoto,Osakeyhtiö,22.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.04.2015,,
6,Viimeisin rekisteröintiajankohta,13.01.2023,13.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.04.2015,,
8,Yrityksen tila,Rekisterissä,22.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.05.2020,
11,Yhteystiedot,,29.10.2020,
12,Postiosoite,Dagmarinkatu 5 B 9  00100  Helsinki  Suomi,,
13,Käyntiosoite,Dagmarinkatu 5 B 9  00100  Helsinki  Suomi,,
14,Sähköposti,santinenbiz(a)gmail.com,,
