,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Murri Invest Oy,27.07.2015,
1,Y-tunnus,2700224-1,,
2,Kotipaikka,Kaarina,27.07.2015,
3,Yritysmuoto,Osakeyhtiö,27.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.07.2015,,
6,Viimeisin rekisteröintiajankohta,24.01.2023,24.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.07.2015,,
8,Yrityksen tila,Rekisterissä,27.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.05.2020,
11,Yhteystiedot,,25.10.2016,
12,Postiosoite,Hartmanintie 11 E 5  21500  Piikkiö  Suomi,,
13,Puhelin,"+358405528398, +358405528398",,
14,Sähköposti,kimmovanne(a)gmail.com,,
