,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuormaus ja Kuljetus Perttu Oy,01.03.2016,
1,Y-tunnus,2738819-9,,
2,Kotipaikka,Rauma,26.06.2019,
3,Yritysmuoto,Osakeyhtiö,01.03.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.03.2016,,
6,Viimeisin rekisteröintiajankohta,21.06.2022,21.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.03.2016,,
8,Yrityksen tila,Rekisterissä,01.03.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.06.2022,
11,Yhteystiedot,,18.06.2019,
12,Postiosoite,Kannontie 3  26410  Kaaro  Suomi,,
13,Käyntiosoite,kannontie 3  26410  Kaaro  Suomi,,
14,Puhelin,0400 594 065,,
15,Sähköposti,perttumika(a)gmail.com,,
