,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Resta Häme Oy,15.09.2015,
1,Y-tunnus,2709837-8,,
2,Kotipaikka,Hämeenlinna,15.09.2015,
3,Yritysmuoto,Osakeyhtiö,15.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.09.2015,,
6,Lakkaamisajankohta,20.12.2017,20.12.2017,
7,Viimeisin rekisteröintiajankohta,20.12.2017,20.12.2017,
8,Yrityksen tiedot järjestelmässä alkaen,15.09.2015,,
9,Yrityksen tila,Lakannut,20.12.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
