,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Oulun Ruiskukkatie,24.06.2015,
1,Y-tunnus,2697464-7,,
2,Kotipaikka,Oulu,24.06.2015,
3,Yritysmuoto,Osakeyhtiö,24.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.06.2015,,
6,Lakkaamisajankohta,12.10.2020,12.10.2020,
7,Viimeisin rekisteröintiajankohta,31.01.2023,31.01.2023,
8,Yrityksen tiedot järjestelmässä alkaen,24.06.2015,,
9,Yrityksen tila,Lakannut,12.10.2020,
10,Yrityksen tilanne,Selvitystilassa,30.01.2023,
11,Yrityksellä on yrityskiinnityksiä,Ei,,
